1	80.0	3.0	1082531972.0
1	46.0	2.0	1081863704.0
1	575.0	3.5	1149959255.0
1	502.0	4.0	1135369549.0
1	300.0	3.5	1134476217.0
1	256.0	3.5	1134326724.0
1	139.0	1.5	1091002300.0
1	305.0	3.0	1117876297.0
1	564.0	4.0	1145867491.0
1	116.0	1.5	1087464393.0
1	660.0	4.5	1181513199.0
1	492.0	4.0	1131883136.0
1	598.0	5.0	1159039582.0
1	640.0	5.0	1168552789.0
1	181.0	4.0	1099129951.0
1	290.0	4.5	1116770208.0
1	596.0	4.5	1158658557.0
1	150.0	5.0	1090567628.0
1	459.0	4.5	1127250792.0
1	272.0	4.0	1114960544.0
1	659.0	2.5	1181513202.0
1	167.0	1.0	1092658577.0
1	254.0	3.5	1113943911.0
1	208.0	4.0	1107688740.0
1	187.0	3.5	1099132651.0
1	101.0	5.0	1085387748.0
1	307.0	2.0	1120076978.0
1	130.0	3.5	1091002292.0
1	269.0	4.0	1114523240.0
1	66.0	1.0	1081863704.0
1	530.0	4.0	1138752120.0
1	107.0	3.0	1085490890.0
1	282.0	3.0	1116157470.0
1	390.0	5.0	1122540733.0
1	643.0	4.0	1169369439.0
1	311.0	4.5	1118680377.0
1	373.0	4.0	1120840457.0
1	232.0	5.0	1108760953.0
1	398.0	4.5	1122800970.0
1	532.0	2.0	1139328262.0
1	340.0	5.0	1119895839.0
1	302.0	4.0	1134476198.0
1	568.0	4.0	1147876074.0
1	265.0	4.5	1114147377.0
1	449.0	4.0	1134326700.0
1	144.0	1.0	1091485263.0
1	11.0	5.0	1081863704.0
1	406.0	5.0	1123272422.0
1	544.0	4.5	1140075600.0
1	110.0	4.0	1085491008.0
1	558.0	3.0	1143831681.0
1	654.0	4.5	1176064498.0
1	141.0	4.0	1089891787.0
1	193.0	4.0	1125735622.0
1	379.0	4.0	1121531198.0
1	366.0	5.0	1120467812.0
1	574.0	4.0	1149947302.0
1	206.0	4.0	1107521628.0
1	457.0	1.0	1138873853.0
1	627.0	3.5	1167956196.0
1	324.0	4.5	1119006437.0
1	189.0	4.5	1161167550.0
1	267.0	3.0	1114777607.0
1	44.0	3.5	1081863704.0
1	573.0	4.0	1148942140.0
1	432.0	4.5	1124780283.0
1	395.0	5.0	1123013538.0
1	214.0	4.0	1114091191.0
1	610.0	4.5	1163239611.0
1	407.0	4.5	1134476233.0
1	661.0	4.0	1181513195.0
1	9.0	3.0	1081863704.0
1	25.0	5.0	1112186505.0
1	510.0	3.5	1142796491.0
1	94.0	3.5	1084272648.0
1	16.0	5.0	1112186495.0
1	358.0	4.0	1135369216.0
1	160.0	5.0	1091488270.0
1	313.0	4.0	1118681030.0
1	246.0	1.0	1116228482.0
1	14.0	5.0	1081863704.0
1	27.0	3.5	1081863704.0
1	210.0	4.5	1107688863.0
1	285.0	4.0	1116157857.0
1	171.0	5.0	1122499824.0
1	408.0	4.5	1135369290.0
1	22.0	5.0	1112186512.0
1	245.0	3.5	1113468959.0
1	552.0	4.0	1142319544.0
1	176.0	5.0	1095264137.0
1	60.0	4.0	1081863704.0
1	179.0	3.0	1095269905.0
1	633.0	4.0	1167956178.0
1	579.0	5.0	1152995192.0
1	58.0	5.0	1081863704.0
1	142.0	4.5	1090260004.0
1	177.0	4.0	1095264127.0
1	106.0	4.0	1086116077.0
1	330.0	4.5	1119892571.0
1	31.0	2.0	1081863704.0
1	651.0	4.0	1172335914.0
1	287.0	4.0	1116317213.0
1	74.0	0.5	1081863704.0
1	335.0	5.0	1119893231.0
1	434.0	3.0	1129024600.0
1	461.0	5.0	1127250748.0
1	188.0	4.5	1099132666.0
1	482.0	3.0	1129466190.0
1	484.0	3.5	1129837336.0
1	676.0	2.0	1191712774.0
1	174.0	5.0	1112186520.0
1	207.0	4.0	1107521688.0
1	41.0	4.0	1081863704.0
1	216.0	4.0	1146639405.0
1	636.0	3.0	1167956171.0
1	583.0	3.5	1153088557.0
1	283.0	3.5	1116157609.0
1	464.0	4.0	1165070371.0
1	233.0	3.5	1160031487.0
1	631.0	3.5	1167956186.0
1	632.0	3.5	1167956181.0
1	129.0	5.0	1088423168.0
1	75.0	1.5	1081940661.0
1	543.0	4.0	1139856022.0
1	249.0	3.0	1113943652.0
1	248.0	4.0	1113942997.0
1	602.0	4.0	1159886575.0
1	664.0	4.0	1188420123.0
1	645.0	0.5	1170836932.0
1	542.0	4.5	1139743258.0
1	445.0	5.0	1160038994.0
1	498.0	3.0	1166256015.0
1	460.0	3.0	1127250768.0
1	647.0	4.0	1170667273.0
1	423.0	4.5	1124780511.0
1	23.0	5.0	1112186487.0
1	385.0	4.5	1122159738.0
1	156.0	1.5	1092658582.0
1	121.0	4.0	1120076770.0
1	318.0	4.0	1118743836.0
1	91.0	4.0	1085147313.0
1	505.0	4.0	1135416932.0
1	215.0	4.5	1108066665.0
1	656.0	4.5	1176645790.0
1	535.0	5.0	1139660100.0
1	86.0	5.0	1116101179.0
1	516.0	4.0	1164616243.0
1	325.0	5.0	1119375471.0
1	162.0	4.0	1091608440.0
1	77.0	2.0	1082103531.0
1	372.0	4.5	1120840072.0
1	370.0	3.5	1129466136.0
1	345.0	5.0	1120070981.0
1	137.0	3.0	1089636179.0
1	653.0	3.5	1176064496.0
1	356.0	3.0	1120078495.0
1	205.0	4.0	1107521516.0
1	115.0	5.0	1086174635.0
1	427.0	5.0	1126634346.0
1	497.0	4.0	1134326489.0
1	24.0	5.0	1112186458.0
1	234.0	4.0	1111561029.0
1	261.0	3.0	1114147385.0
1	161.0	1.0	1091514386.0
1	36.0	5.0	1097773999.0
1	148.0	4.0	1099129943.0
1	563.0	4.5	1145861571.0
1	411.0	5.0	1123500967.0
1	120.0	4.0	1086720861.0
1	624.0	4.0	1167331353.0
1	380.0	4.0	1121544265.0
1	286.0	3.0	1116158184.0
1	45.0	3.0	1083937267.0
1	182.0	2.5	1160031463.0
1	334.0	3.5	1119893084.0
1	19.0	5.0	1081863704.0
1	134.0	3.5	1089270433.0
1	244.0	4.0	1118683036.0
1	203.0	4.0	1107450471.0
1	507.0	4.0	1135549944.0
1	455.0	4.0	1127134182.0
1	126.0	3.5	1134683004.0
1	229.0	5.0	1108635805.0
1	617.0	4.0	1166275107.0
1	197.0	3.5	1120939330.0
1	424.0	5.0	1135369253.0
1	621.0	5.0	1168552778.0
1	400.0	4.0	1122835409.0
1	569.0	4.5	1148134902.0
1	277.0	4.0	1116106110.0
1	211.0	5.0	1107688984.0
1	682.0	4.0	1195086609.0
1	364.0	3.0	1120466796.0
1	275.0	3.5	1115538585.0
1	550.0	5.0	1141404303.0
1	374.0	4.0	1121146885.0
1	140.0	1.5	1091002301.0
1	489.0	2.5	1131878154.0
1	331.0	4.0	1119892690.0
1	641.0	5.0	1168553258.0
1	488.0	4.5	1139742906.0
1	442.0	4.0	1125424706.0
1	69.0	0.5	1081863704.0
1	240.0	4.0	1112722075.0
1	555.0	4.5	1142796060.0
1	477.0	4.0	1129137966.0
1	483.0	3.5	1129705089.0
1	88.0	3.5	1082371547.0
1	622.0	4.0	1166807912.0
1	252.0	4.0	1113943906.0
1	309.0	4.0	1117918641.0
1	90.0	2.0	1083091832.0
1	219.0	5.0	1108069018.0
1	226.0	2.0	1120643894.0
1	412.0	4.0	1123533225.0
1	92.0	3.0	1092658731.0
1	306.0	5.0	1117887326.0
1	270.0	3.5	1164324517.0
1	43.0	3.0	1099132649.0
1	549.0	3.5	1141404921.0
1	570.0	3.5	1148558035.0
1	280.0	4.0	1116157247.0
1	231.0	3.5	1114147368.0
1	513.0	5.0	1168553264.0
1	387.0	3.0	1122383842.0
1	52.0	3.0	1081863704.0
1	117.0	4.0	1086427042.0
1	299.0	4.5	1127226001.0
1	578.0	4.0	1152969362.0
1	667.0	4.5	1189361442.0
1	351.0	4.0	1120077940.0
1	479.0	3.5	1129465850.0
1	89.0	3.0	1087418928.0
1	65.0	0.5	1081863704.0
1	438.0	4.0	1135369273.0
1	288.0	4.0	1116530096.0
1	253.0	4.0	1113943907.0
1	546.0	4.5	1141853795.0
1	178.0	4.0	1095269893.0
1	571.0	4.5	1148942007.0
1	433.0	0.5	1196285908.0
1	105.0	4.5	1087464127.0
1	332.0	4.0	1119892858.0
1	504.0	3.5	1135369711.0
1	365.0	5.0	1120467584.0
1	258.0	4.0	1114112825.0
1	103.0	4.5	1085477753.0
1	589.0	4.5	1156602635.0
1	158.0	1.0	1091485125.0
1	112.0	3.5	1086015574.0
1	601.0	4.0	1159551253.0
1	298.0	4.0	1117484322.0
1	186.0	4.0	1099132683.0
1	414.0	4.5	1124047307.0
1	377.0	3.0	1121434321.0
1	475.0	4.0	1128608188.0
1	458.0	4.5	1127250808.0
1	64.0	5.0	1112186457.0
1	113.0	4.5	1086116054.0
1	599.0	4.0	1159551248.0
1	454.0	5.0	1126634183.0
1	28.0	5.0	1081863704.0
1	2.0	5.0	1116504904.0
1	122.0	4.0	1087464106.0
1	451.0	4.0	1126634250.0
1	425.0	4.5	1135368812.0
1	51.0	5.0	1081863704.0
1	49.0	4.0	1081940945.0
1	127.0	3.0	1119375781.0
1	429.0	4.0	1158138551.0
1	247.0	4.5	1113942481.0
1	515.0	5.0	1136722553.0
1	17.0	5.0	1081863704.0
1	541.0	1.0	1139743208.0
1	124.0	3.5	1088423271.0
1	611.0	4.5	1163852522.0
1	348.0	4.5	1120076716.0
1	257.0	4.5	1114112823.0
1	595.0	3.5	1158604759.0
1	71.0	1.0	1081863704.0
1	680.0	4.0	1193255359.0
1	194.0	4.5	1139660173.0
1	586.0	3.5	1193577066.0
1	619.0	4.5	1166287196.0
1	630.0	4.0	1167956187.0
1	67.0	0.5	1082462441.0
1	337.0	5.0	1119893445.0
1	143.0	3.0	1119256512.0
1	68.0	3.0	1081863704.0
1	220.0	3.5	1114237614.0
1	467.0	4.5	1135369247.0
1	592.0	4.5	1157960107.0
1	603.0	4.5	1159901518.0
1	104.0	4.5	1085477756.0
1	576.0	3.5	1151942178.0
1	554.0	5.0	1142700199.0
1	97.0	3.5	1086015576.0
1	133.0	4.0	1089270437.0
1	663.0	2.5	1193577051.0
1	490.0	3.0	1131878232.0
1	362.0	4.0	1120250054.0
1	250.0	4.0	1113943804.0
1	195.0	5.0	1112186486.0
1	638.0	4.0	1168021121.0
1	213.0	1.5	1116227608.0
1	202.0	4.0	1107450416.0
1	221.0	4.0	1108129572.0
1	417.0	4.0	1124047814.0
1	506.0	4.0	1135510509.0
1	278.0	3.5	1116106607.0
1	634.0	4.5	1167956207.0
1	243.0	3.0	1113476502.0
1	359.0	5.0	1120198359.0
1	63.0	2.5	1081863704.0
1	57.0	5.0	1155505597.0
1	1.0	4.0	1165070617.0
1	439.0	4.0	1179060422.0
1	152.0	3.5	1091002352.0
1	333.0	5.0	1119892955.0
1	35.0	1.0	1081863704.0
1	514.0	5.0	1153607572.0
1	371.0	4.5	1120839650.0
1	304.0	4.0	1137242691.0
1	118.0	4.5	1086427041.0
1	168.0	4.0	1092901346.0
1	363.0	3.5	1114237614.0
1	42.0	3.5	1081863704.0
1	109.0	4.0	1086256916.0
1	40.0	5.0	1112186451.0
1	474.0	4.0	1128608129.0
1	228.0	4.5	1134326879.0
1	329.0	3.0	1119800286.0
1	154.0	4.0	1091016672.0
1	430.0	4.0	1134682927.0
1	591.0	4.0	1157960132.0
1	343.0	0.5	1119901047.0
1	609.0	4.5	1161634312.0
1	644.0	5.0	1169673785.0
1	108.0	2.0	1085578404.0
1	403.0	3.5	1169369164.0
1	297.0	4.0	1117483955.0
1	291.0	4.0	1117020738.0
1	559.0	4.5	1143969486.0
1	183.0	5.0	1096633258.0
1	30.0	4.5	1083091842.0
1	635.0	4.0	1167956174.0
1	431.0	5.0	1124780298.0
1	296.0	5.0	1117482055.0
1	512.0	4.5	1160043785.0
1	604.0	4.0	1159950532.0
1	415.0	5.0	1124046835.0
1	401.0	4.5	1136587442.0
1	367.0	4.5	1120643805.0
1	588.0	4.5	1155947143.0
1	263.0	3.0	1114147389.0
1	83.0	1.5	1082103666.0
1	480.0	4.0	1129465907.0
1	327.0	4.0	1134683107.0
1	123.0	3.5	1087466674.0
1	4.0	5.0	1081863704.0
1	48.0	5.0	1112186474.0
1	605.0	4.0	1160031418.0
1	620.0	5.0	1168552768.0
1	147.0	4.0	1091488043.0
1	284.0	3.0	1116157728.0
1	567.0	4.5	1147703814.0
1	225.0	3.5	1160031520.0
1	260.0	4.0	1114147392.0
1	341.0	4.0	1119895905.0
1	404.0	4.0	1123099356.0
1	519.0	4.0	1188420153.0
1	7.0	5.0	1112186499.0
1	409.0	3.5	1123361287.0
1	81.0	2.5	1082103506.0
1	360.0	5.0	1120228756.0
1	322.0	5.0	1118857630.0
1	191.0	4.0	1102064261.0
1	292.0	3.0	1117282632.0
1	99.0	5.0	1085146770.0
1	175.0	4.0	1116338802.0
1	437.0	4.0	1163925427.0
1	539.0	3.5	1139742439.0
1	155.0	4.0	1116101230.0
1	93.0	5.0	1112186508.0
1	392.0	3.5	1122619341.0
1	556.0	4.0	1160031423.0
1	447.0	4.0	1131263864.0
1	452.0	4.0	1126634237.0
1	420.0	4.0	1124204254.0
1	672.0	4.0	1191660837.0
1	386.0	4.0	1134683019.0
1	314.0	5.0	1118681039.0
1	493.0	3.0	1132728128.0
1	665.0	4.5	1187680274.0
1	266.0	3.5	1116227669.0
1	12.0	5.0	1081863704.0
1	495.0	4.5	1200823102.0
1	217.0	3.0	1160031522.0
1	128.0	5.0	1088422981.0
1	192.0	4.5	1100451722.0
1	626.0	3.5	1167956200.0
1	308.0	2.0	1117896280.0
1	525.0	4.5	1137431334.0
1	328.0	5.0	1119799306.0
10	804.0	5.0	1121413920.0
10	841.0	5.0	1081863704.0
100	229.0	3.0	1123512839.0
100	80.0	4.0	1123514414.0
100	1607.0	4.5	1124091478.0
100	703.0	1.0	1123514057.0
100	263.0	4.0	1123514073.0
100	2327.0	4.0	1124091639.0
100	412.0	5.0	1123514756.0
100	707.0	5.0	1123515035.0
100	1471.0	3.0	1124091760.0
100	175.0	3.0	1124091699.0
100	205.0	3.5	1123513477.0
100	984.0	3.5	1124091380.0
100	1386.0	3.5	1124091500.0
100	67.0	4.5	1123514398.0
100	1581.0	4.0	1124091615.0
100	701.0	1.5	1123514063.0
100	2387.0	3.0	1124091386.0
100	367.0	5.0	1123513397.0
100	262.0	3.5	1123513932.0
100	2877.0	4.5	1123513262.0
100	690.0	4.5	1123514828.0
100	153.0	5.0	1123513437.0
100	2393.0	3.0	1124091447.0
100	702.0	2.0	1123514009.0
100	1476.0	3.0	1124091872.0
100	869.0	3.5	1124091724.0
100	790.0	3.5	1123512831.0
100	2885.0	3.0	1124091838.0
100	1572.0	2.5	1124091567.0
100	62.0	2.0	1123514428.0
100	866.0	3.5	1124091551.0
100	706.0	5.0	1123514979.0
100	1470.0	3.5	1124091457.0
100	341.0	3.0	1123514789.0
100	880.0	4.0	1124091628.0
100	2955.0	4.0	1124091577.0
100	1473.0	2.0	1124091646.0
100	1468.0	5.0	1123512844.0
100	1579.0	2.5	1124091809.0
100	3281.0	3.0	1124091812.0
100	46.0	1.0	1123514447.0
100	69.0	4.5	1123514457.0
100	785.0	4.0	1123513153.0
100	1127.0	3.5	1124091650.0
100	270.0	2.0	1123514214.0
100	877.0	3.5	1124091835.0
100	265.0	2.5	1123513921.0
100	2851.0	3.0	1124091787.0
100	3275.0	4.5	1123513500.0
100	1467.0	3.0	1124091540.0
100	1385.0	4.0	1124091773.0
100	266.0	4.5	1123514965.0
100	56.0	4.0	1123514411.0
100	2382.0	2.0	1124091605.0
100	3280.0	3.5	1123513523.0
100	791.0	3.0	1124091304.0
100	50.0	4.0	1123514401.0
101	704.0	1.0	1123516277.0
101	130.0	4.0	1123516100.0
101	1644.0	4.0	1124709904.0
101	253.0	3.0	1124693989.0
101	431.0	4.0	1124709818.0
101	2498.0	4.0	1124709937.0
101	1130.0	5.0	1124694206.0
101	2397.0	4.5	1124709910.0
101	754.0	5.0	1124710016.0
101	702.0	1.0	1123516283.0
101	96.0	3.0	1123516128.0
101	3283.0	5.0	1124709396.0
101	268.0	4.0	1123516092.0
101	260.0	4.5	1123516265.0
101	1958.0	3.5	1124709824.0
101	2458.0	4.0	1124694714.0
101	228.0	4.0	1123516246.0
101	753.0	5.0	1124710035.0
101	793.0	3.5	1124693419.0
101	57.0	5.0	1124694948.0
101	740.0	3.5	1123514452.0
101	920.0	3.5	1123515781.0
101	724.0	2.5	1123516254.0
101	169.0	0.5	1123515452.0
101	3297.0	5.0	1124709417.0
101	50.0	4.0	1123514484.0
101	246.0	4.5	1123514477.0
101	80.0	4.0	1123514450.0
101	248.0	3.0	1123518331.0
101	1129.0	2.5	1124693999.0
101	226.0	3.5	1123516136.0
101	844.0	4.5	1123514656.0
101	865.0	3.0	1126683272.0
101	916.0	0.5	1123516089.0
101	244.0	3.0	1123518325.0
101	2456.0	5.0	1123516343.0
101	1391.0	3.5	1124709989.0
101	3285.0	3.5	1123517891.0
101	703.0	1.0	1123516282.0
101	75.0	3.5	1123514463.0
101	700.0	3.5	1123518344.0
101	259.0	3.5	1123516250.0
101	62.0	5.0	1123514478.0
101	67.0	4.5	1123514472.0
101	3284.0	5.0	1123516052.0
101	66.0	0.5	1123514515.0
101	716.0	3.5	1123515939.0
101	3295.0	3.5	1124709800.0
101	5.0	5.0	1124694878.0
101	429.0	4.0	1124709954.0
101	3289.0	3.5	1124709974.0
101	185.0	3.0	1123514494.0
101	864.0	3.5	1123514257.0
101	1641.0	4.5	1124710004.0
101	2395.0	2.5	1124710032.0
101	426.0	5.0	1124710040.0
101	63.0	2.0	1123514497.0
101	1194.0	3.5	1124710010.0
101	722.0	4.0	1123518316.0
101	951.0	4.0	1124694893.0
101	291.0	5.0	1123516086.0
101	1643.0	5.0	1124709932.0
101	1390.0	4.0	1124710058.0
101	737.0	4.0	1123514604.0
101	687.0	2.0	1123514500.0
101	3291.0	5.0	1124709899.0
101	413.0	4.5	1123518436.0
101	65.0	2.0	1123514504.0
101	46.0	4.5	1123514486.0
101	688.0	0.5	1124709289.0
101	885.0	4.0	1124709084.0
101	1392.0	4.0	1124709943.0
101	3292.0	4.0	1124709887.0
101	127.0	4.0	1123514474.0
101	104.0	4.0	1123514409.0
101	337.0	5.0	1123514250.0
101	3288.0	4.0	1124709996.0
101	1984.0	5.0	1124694381.0
101	2389.0	5.0	1123516244.0
101	2396.0	3.5	1124709950.0
101	701.0	1.0	1123516279.0
101	288.0	1.0	1123515965.0
101	733.0	4.5	1123514562.0
101	425.0	5.0	1124710045.0
101	1417.0	3.5	1124709964.0
101	412.0	4.0	1123517726.0
101	254.0	3.5	1123518342.0
101	1199.0	5.0	1124694055.0
101	1517.0	5.0	1124709862.0
101	60.0	4.5	1123514402.0
101	690.0	5.0	1123514571.0
101	3290.0	3.0	1124709922.0
101	338.0	4.5	1123514265.0
101	367.0	5.0	1123516088.0
101	3287.0	3.5	1124710027.0
101	406.0	2.5	1123518349.0
101	404.0	4.0	1124694855.0
101	117.0	3.5	1124694915.0
101	1158.0	5.0	1123516290.0
101	854.0	1.5	1124709521.0
101	3296.0	5.0	1124694530.0
101	153.0	5.0	1123516123.0
101	69.0	4.0	1123517721.0
101	262.0	3.0	1123516256.0
101	363.0	3.5	1123518358.0
101	251.0	3.5	1123518320.0
101	3282.0	3.0	1123516109.0
102	3648.0	2.0	1126024011.0
102	3519.0	3.5	1125508461.0
102	294.0	4.0	1123927707.0
102	1663.0	4.5	1125319823.0
102	2401.0	3.0	1125130392.0
102	4002.0	4.0	1136244853.0
102	1265.0	3.0	1125835553.0
102	3295.0	3.5	1124656007.0
102	108.0	3.0	1125674555.0
102	799.0	3.5	1162384666.0
102	3767.0	3.0	1126632212.0
102	3441.0	3.5	1124838223.0
102	4069.0	4.0	1150578625.0
102	3324.0	3.5	1124032235.0
102	1959.0	1.5	1124655388.0
102	2988.0	1.0	1124920609.0
102	163.0	4.5	1123922245.0
102	3478.0	4.5	1125136541.0
102	403.0	4.5	1123928116.0
102	2146.0	3.5	1125926621.0
102	3937.0	3.0	1128116664.0
102	374.0	2.5	1123927807.0
102	3293.0	3.5	1124655520.0
102	1184.0	3.5	1126810470.0
102	3713.0	3.0	1126220210.0
102	3602.0	3.0	1125790374.0
102	3273.0	3.0	1153087620.0
102	2046.0	1.0	1125159482.0
102	1682.0	3.0	1126036091.0
102	3930.0	3.0	1127945896.0
102	2509.0	4.5	1125671453.0
102	3303.0	3.5	1123952062.0
102	1712.0	3.5	1127723388.0
102	1541.0	4.0	1127258329.0
102	2169.0	5.0	1126025946.0
102	1929.0	3.0	1124060516.0
102	1273.0	4.5	1126213257.0
102	2589.0	4.0	1141854932.0
102	1642.0	4.0	1124489758.0
102	3727.0	2.0	1126297396.0
102	4025.0	4.0	1141229971.0
102	1949.0	3.0	1124552094.0
102	2392.0	3.0	1124033058.0
102	2423.0	4.5	1127237608.0
102	3603.0	5.0	1125790667.0
102	1928.0	3.0	1124033179.0
102	3685.0	2.5	1126035800.0
102	4097.0	4.0	1165056847.0
102	3349.0	2.5	1124472432.0
102	3577.0	3.5	1125741290.0
102	1523.0	3.5	1125601325.0
102	1259.0	4.0	1125785887.0
102	3078.0	4.0	1126635801.0
102	3773.0	3.5	1126635738.0
102	2069.0	2.5	1125333552.0
102	2565.0	3.0	1127945468.0
102	749.0	2.5	1123969405.0
102	3887.0	3.0	1127480627.0
102	3997.0	5.0	1135155821.0
102	3623.0	1.5	1125836353.0
102	4000.0	4.0	1136027084.0
102	510.0	4.0	1145562071.0
102	3319.0	4.5	1123969524.0
102	3738.0	3.0	1126365683.0
102	4027.0	4.0	1141808485.0
102	2111.0	3.5	1125670415.0
102	2398.0	4.0	1124881971.0
102	1502.0	4.5	1126127612.0
102	2557.0	3.0	1127896744.0
102	3036.0	5.0	1125673164.0
102	3712.0	3.5	1126220121.0
102	3066.0	4.0	1126365848.0
102	3458.0	2.5	1124902221.0
102	3584.0	2.5	1125741954.0
102	1247.0	3.5	1125673037.0
102	1724.0	3.0	1128896335.0
102	3627.0	0.5	1125836807.0
102	2017.0	4.0	1124882260.0
102	1292.0	5.0	1127237427.0
102	3461.0	4.0	1124902406.0
102	1126.0	5.0	1128928538.0
102	3825.0	2.5	1126817222.0
102	3717.0	3.0	1126220540.0
102	3563.0	4.0	1125672962.0
102	4065.0	2.5	1149194849.0
102	3758.0	4.0	1126631580.0
102	1908.0	2.5	1123928792.0
102	3423.0	0.5	1124801416.0
102	3847.0	0.5	1127238745.0
102	4074.0	4.5	1152046887.0
102	3906.0	3.0	1127897738.0
102	4017.0	4.0	1139264858.0
102	3608.0	1.5	1125790983.0
102	3661.0	1.0	1126025119.0
102	3796.0	3.5	1126811671.0
102	1249.0	4.0	1125673635.0
102	1322.0	5.0	1160584634.0
102	2521.0	2.0	1126635537.0
102	1988.0	4.5	1124800618.0
102	2427.0	1.5	1127307909.0
102	3765.0	3.0	1126632112.0
102	3871.0	3.5	1127306457.0
102	3982.0	4.0	1129583653.0
102	3272.0	5.0	1141943317.0
102	1707.0	5.0	1127308112.0
102	883.0	2.5	1123954265.0
